userID,itemID,rating,timestamp
1001,936,4.0,1275370799
1782,1750,1.0,1421099161
655,175,3.5,1262344591
1378,1164,2.0,1151462733
835,1069,5.0,999619773
2769,25,1.0,845586192
2081,239,3.0,974389880
2912,68,3.0,1166627513
1045,1299,2.5,1164899686
2015,537,3.0,1284225350
689,244,4.0,974764501
225,2020,4.0,1168032403
745,40,3.0,976217782
2687,334,4.0,1004731560
1198,273,4.0,967761321
1460,382,4.0,1121579039
942,1987,4.0,1195217013
2555,2065,3.0,1014963336
100,1699,3.5,1262262909
611,1173,4.0,1256952906
511,564,3.0,981018256
1121,27,3.0,844615308
1330,908,4.0,1026015518
1235,194,3.5,1217884788
1533,2129,4.0,1298878724
1603,1756,3.0,1364354662
208,456,3.0,1001010088
718,601,1.0,993872844
1635,290,4.0,1121042387
445,613,3.0,996335409
1562,47,2.0,891270818
1432,18,4.0,1128585979
914,26,5.0,1179696957
491,36,2.0,1001924229
460,1212,3.5,1131876321
2444,1168,4.0,1233013814
2963,1214,4.5,1343903644
454,72,4.5,1266631251
1787,1751,1.5,1185751379
392,301,4.0,1132544049
2540,3931,4.0,1298578617
1214,834,3.5,1199671984
706,54,4.0,1147678226
183,36,3.5,1296486488
1068,873,1.5,1230595289
2095,444,4.0,849002202
2750,239,4.0,949596478
223,214,3.0,1137440176
1187,1229,3.0,1319926452
1202,848,3.5,1198799473
2625,656,3.0,976158784
2630,115,4.0,1339366570
460,260,4.0,1252827944
902,1285,5.0,1035126747
2960,2772,4.5,1282956939
498,624,4.0,1356756462
1423,3425,3.0,957807576
588,172,5.0,1012627685
636,111,5.0,1059866506
2180,624,4.0,1089046642
393,2431,2.5,1065109487
521,211,4.0,1111497345
855,1269,4.0,1184120884
1423,67,1.0,951877051
1746,161,3.0,835794539
2551,575,5.0,974732307
1642,211,4.0,966355696
1431,1672,4.0,1320211758
2929,14,0.5,1107793313
2009,655,2.0,945063828
2725,268,3.0,944077894
2695,1200,3.5,1337161298
2679,1810,4.0,1420513334
2310,80,1.0,993158592
654,1094,3.0,940070188
710,398,4.5,1070903170
2902,560,4.0,1049304149
262,18,3.0,1136220203
2704,7,5.0,846625032
1575,388,4.0,1255870579
2556,901,4.0,991074004
422,14,4.5,1117751741
464,117,5.0,1215756125
2851,276,4.0,907450568
1098,357,4.5,1305068367
1920,487,2.0,946040361
327,168,4.0,1288246027
889,672,2.0,974400278
2958,916,3.0,968459765
2676,5,5.0,840228703
2935,43,3.5,1406864578
1329,1309,4.0,1295079741
332,1118,3.5,1196671423
1699,1368,3.5,1261979010
1787,1076,3.0,1015618054
907,1214,1.0,1124337327
2556,253,5.0,999669294
828,36,3.0,844447217
2456,690,4.0,946277561
1100,110,4.0,1265420037
53,156,2.0,1076914595
2107,53,4.0,985299099
2632,152,5.0,1384140558
1147,1113,3.0,1172237196
332,143,3.5,1176623951
466,624,4.0,938593876
968,351,2.5,1172009030
2843,285,2.0,1034351322
1135,157,3.0,874797837
2353,455,1.0,1146934122
2248,1353,3.0,1031798035
2222,186,0.5,1118622875
2817,75,4.0,1001934813
1025,576,3.0,1155759511
2912,1332,3.0,1166637656
1351,3543,3.0,1338682083
2429,268,4.0,1268956394
521,971,3.5,1157072198
1329,615,3.5,1076809981
2121,14,3.0,1293995390
838,67,3.0,1331394586
908,2566,4.0,1043528458
2252,1361,0.5,1153427728
924,88,5.0,1082604721
1010,28,4.0,1080670300
1349,184,4.0,943718016
2463,955,3.0,1006312865
2063,126,4.5,1107147086
15,461,1.0,975699728
1219,1112,3.0,1073948043
1899,10,5.0,854825175
657,493,1.0,847460523
2353,28,3.0,1146934719
2320,358,3.0,1029097550
486,2078,3.0,1034742265
2060,297,4.0,1025116129
32,53,4.5,1121998522
2792,93,3.0,945860127
2292,157,4.0,996628805
1332,2060,4.0,1176669686
777,991,2.0,1079623541
2213,527,4.5,1342316432
1551,164,4.0,1071017509
1271,43,4.0,838823913
1091,288,5.0,1043617101
2242,1704,2.0,987442016
797,1936,2.5,1171579095
2878,964,2.0,1080703283
648,1099,5.0,1348671999
956,317,3.0,1019691400
557,441,5.0,840876393
904,98,2.0,993670283
2510,606,1.5,1150523086
2619,5,5.0,1118350528
1476,270,3.0,945561162
872,163,4.0,954597326
2763,249,4.5,1255837839
1351,1040,4.0,1313280605
2301,268,3.5,1113894388
444,324,5.0,975379661
2039,623,4.0,1080390329
2423,2682,1.0,1027899023
1567,166,4.0,1085700505
1035,761,2.0,952429921
2886,1843,5.0,1046131259
190,71,3.0,1185341695
915,841,5.0,980656453
852,1156,3.5,1138164212
956,165,4.0,1019603214
2020,6,4.0,838126230
288,71,3.0,856786474
679,416,5.0,1080168949
1561,37,4.0,1074004419
1008,1123,4.0,1169579720
1466,334,0.5,1118809923
972,168,4.0,1111973107
2744,790,4.0,951853798
2015,190,5.0,1284418465
899,1123,4.0,1147338199
1053,1115,3.0,1416183727
722,78,5.0,1112508244
2840,112,4.5,1265858461
2857,10,4.0,942734573
2185,122,3.5,1106273836
1143,125,2.5,1139461653
2042,296,3.0,1136401065
2210,70,3.5,1393891187
1052,210,2.5,1155957249
2262,1136,3.0,842613569
1098,1685,4.5,1305069560
446,250,5.0,948499806
1156,18,5.0,994801795
2436,613,3.0,902852238
1416,613,3.0,911320605
1600,88,4.0,1100671830
565,107,2.5,1246456795
678,43,3.0,833112213
2143,82,0.5,1243685694
1829,40,3.0,996865361
1284,202,4.0,1244008613
737,70,5.0,853174255
858,24,5.0,1002772136
882,88,4.0,1302969924
2239,199,4.0,1253379631
1861,36,3.0,1095915369
1595,440,3.0,1060678446
238,865,3.0,1004971714
1812,594,3.0,1106853263
797,365,3.5,1175636791
664,61,3.0,837517416
138,1874,4.0,1395763002
1345,14,3.5,1124343797
1116,378,5.0,1350362720
575,562,3.0,1424585174
180,18,4.0,1256094525
187,44,5.0,963976537
2762,464,3.0,952917543
332,1563,4.0,1193115298
1368,679,1.0,939229714
1787,633,2.0,1015618405
2023,161,5.0,832755641
2503,9,4.5,1423523892
1851,359,4.0,1110222169
1098,3310,3.5,1305226265
1894,111,5.0,1236716829
2929,20,0.5,1107793536
1865,288,3.0,976236727
54,543,4.0,951393187
644,126,5.0,1382071899
1092,556,3.5,1158721843
234,401,4.0,1410708412
98,519,3.5,1246564265
2180,1613,4.0,1215919851
862,71,5.0,1154318261
1603,110,2.5,1368556951
2835,283,5.0,970003431
194,50,3.5,1053419925
2835,259,4.0,970002887
1763,419,2.0,1425868543
2175,72,4.5,1356690392
1345,352,3.5,1172140501
1581,187,3.0,1000294573
2843,559,3.0,1034354459
2280,134,4.5,1229062753
2886,96,4.0,1046130755
2687,77,3.0,1004731434
475,281,4.0,1007497204
2542,1114,4.5,1178150732
885,211,3.0,1363912753
1139,214,4.0,979971972
1770,309,3.5,1160099700
1890,324,3.0,970593031
516,310,3.0,1059201680
2015,1683,3.0,1284230546
2687,958,5.0,1004676942
242,1222,3.0,1114269639
1624,936,2.0,995395717
798,60,4.5,1285940642
900,163,1.0,975036540
1814,26,4.0,835718253
2018,54,4.0,996282132
2507,535,4.0,1415311939
2208,418,3.5,1302890778
2948,90,4.0,1308346197
2254,28,1.0,1028561581
1378,273,3.5,1055792685
2878,204,3.0,1080674125
2123,183,2.5,1210924544
2479,43,4.5,1304376304
2431,79,3.0,1380318745
1485,901,4.0,1011389831
585,297,4.0,1220392876
279,64,3.0,1095811316
699,289,5.0,1385830388
2276,178,5.0,883579582
676,892,4.0,1284657965
2481,90,5.0,1012243765
184,242,3.0,953813825
2515,304,3.0,957795941
896,1645,3.5,1391744238
2708,451,2.0,945484838
2516,90,4.5,1221426305
69,1554,4.0,1288581009
2087,54,3.0,1017090883
2657,271,3.0,1037375791
779,205,4.0,1235499046
68,83,3.0,906427685
2027,881,4.0,1153605147
1398,351,4.5,1215365634
2479,68,4.0,1304428568
792,125,4.0,1154467426
829,4,1.0,847877472
1563,865,4.0,1046457273
365,197,3.5,1348709232
2283,63,1.0,1206656318
819,1146,4.5,1284917530
332,227,3.5,1177485439
365,1380,3.5,1348622750
1094,2346,4.0,1383823591
392,111,3.0,1132377290
446,0,5.0,948492627
2797,551,4.0,1164938541
2211,23,2.0,832001476
332,1332,3.5,1180344995
317,2179,5.0,1163654786
15,855,1.0,975536962
1979,289,3.0,1051769097
823,243,5.0,892766206
2514,24,1.0,838488416
357,181,3.0,974873880
701,1236,2.0,1286480868
100,1122,3.0,1263007589
2320,486,3.0,987697388
34,1125,4.0,1054505053
2835,535,5.0,970000001
1371,47,2.5,1378288875
1279,23,4.0,834411768
1331,232,5.0,835622701
2942,111,2.0,1109103391
2003,2510,3.0,1168380206
1577,926,4.0,1111647475
387,181,4.0,1232547864
1367,208,5.0,1214192928
1092,288,4.0,1106249913
1986,9,4.0,845632430
2118,31,2.5,1140036448
2902,1714,2.0,1049296679
2494,10,3.0,901961636
1487,1170,4.0,1225542383
2939,133,5.0,1255364069
1691,1040,3.0,1107711081
125,186,4.0,1378355962
977,153,4.5,1283828717
448,203,3.0,1206390104
2387,167,3.5,1324240329
2712,227,3.0,1226853485
2629,1558,3.5,1285624274
886,36,4.0,942771778
1043,159,4.0,945841863
2666,1069,3.0,983387521
2824,3702,4.5,1242075126
446,88,4.0,948483307
1731,183,4.0,1129031175
245,1601,3.5,1162877580
2779,14,4.5,1156033914
2509,1345,1.0,938904265
180,46,3.5,1264563227
90,289,3.0,974837378
100,293,4.0,1266324587
1705,545,5.0,939394137
2123,14,2.5,1210924548
2340,1086,4.0,1104538542
1773,26,4.0,831744017
5,24,1.0,833802169
2102,158,2.0,940480651
2294,36,3.0,854351944
777,52,5.0,1079623109
900,545,4.0,975038033
232,747,3.0,944975806
808,239,3.0,916666652
342,98,5.0,951866241
338,90,3.5,1056977717
652,88,2.5,1192719559
2688,1794,4.0,1320298709
119,1297,5.0,1301066415
630,104,3.5,1164681330
1795,272,2.5,1221677112
1053,5,4.0,1415488912
54,1344,4.0,939880762
797,2737,3.5,1171309988
41,725,3.0,967668217
1539,378,3.5,1188316356
2725,560,4.0,944077894
852,134,3.0,1138164208
98,142,1.5,1246488272
2141,117,4.0,1169698802
2320,184,4.0,987697513
2122,187,4.0,1007182022
1378,1181,2.5,1095121174
2637,10,4.0,1158461014
1092,103,4.0,1106271141
1648,2,5.0,884994833
322,1788,4.0,1310383632
907,205,4.0,1124420212
571,168,4.5,1280865775
2850,1165,3.5,1236319243
1867,3765,4.0,1153441592
1524,18,4.0,1168537477
2283,88,4.5,1206657342
630,167,0.5,1213858808
639,1996,4.0,1353256851
2042,1126,4.0,1120672545
1165,82,4.0,1292985993
2188,2120,3.5,1191106087
1487,1315,5.0,1190591185
935,723,2.0,940833887
486,685,4.0,1034741289
549,557,3.5,1229090686
341,10,4.0,1158460385
26,588,3.0,971110483
717,343,3.5,1067216480
2046,73,4.0,1061154602
2824,419,4.0,1309813109
1740,534,3.0,860339989
2194,43,5.0,838374185
2356,1789,4.0,1364052767
415,40,5.0,859066358
2209,111,4.0,1143315831
2119,182,4.0,1131241813
1268,1035,4.0,1201486583
2107,300,3.0,985301197
581,73,4.0,1044475685
1098,539,4.0,1305064390
332,1662,4.0,1181633459
596,1490,5.0,1208972729
368,502,5.0,835734361
120,423,3.0,841145229
1906,687,4.5,1194395886
335,791,3.0,975796965
1698,643,3.0,938542311
367,1172,2.5,1278466681
2857,159,3.0,942906354
2078,864,2.0,952377168
1378,18,3.5,1054215714
942,105,4.0,1195215188
536,1084,5.0,1242628550
1718,179,2.5,1171708417
1892,64,4.0,1300502995
2548,317,4.0,1001375609
2026,436,1.0,985538982
1545,289,4.0,945288101
2627,72,5.0,1039165840
2639,298,4.0,974461933
2364,672,4.5,1112374220
2460,279,4.0,1283362568
2878,281,4.0,1080676693
1092,1000,4.0,1106242934
986,5,5.0,1184563485
1378,8,4.0,1055950716
1219,185,5.0,971903270
2340,1226,4.0,1113945623
999,110,2.0,1013465109
1276,2325,3.5,1215114119
694,47,1.0,1064377679
2874,1233,4.0,1175527262
1049,14,5.0,1109982357
1715,88,4.0,1009177397
1185,203,5.0,1336699272
1156,273,1.0,994802278
2078,28,3.0,952377594
867,194,2.5,1213204954
15,630,4.0,902073953
502,1101,3.5,1112741309
676,111,3.5,1284563288
2182,259,4.0,965275781
1349,34,4.0,943644993
1025,261,4.0,1155757857
2929,91,2.5,1107793245
2078,860,4.0,952375411
1606,659,1.0,1370020369
496,58,3.5,1280338111
2097,289,1.5,1229960092
1616,899,2.5,1097003576
921,834,3.0,974238437
2013,2329,4.0,1366647912
39,1234,5.0,1220867095
2515,1189,2.0,1050244253
1439,1205,2.5,1249903561
1994,82,4.0,1173324193
2840,402,5.0,1265856728
2042,220,3.5,1120536158
2960,1141,5.0,1242102564
2841,7,3.0,858105283
2107,1706,1.0,986011977
1787,374,3.5,1053556803
2095,469,5.0,849003091
2876,40,4.5,1329095065
2525,2515,1.0,1213306750
1876,791,3.5,1085181889
953,1055,3.0,1275866777
2869,585,1.0,1019808815
2420,1868,2.5,1425503930
390,93,1.0,1330108912
612,24,3.0,839495735
2850,202,5.0,1236232641
1554,267,4.5,1278849817
2087,522,4.0,875622487
1551,1411,3.5,1071016795
1092,696,4.0,1106273956
951,23,3.0,832213479
777,18,5.0,1079624083
342,14,4.0,951869290
2642,1236,4.5,1366409232
2113,23,3.0,845404118
1139,870,2.0,979870580
24,551,5.0,1130832213
1820,174,5.0,1162812243
1594,915,2.0,1107465384
1823,926,4.0,1114723743
2263,1039,3.0,1017844818
541,59,4.5,1213748818
2479,148,4.0,1304375232
922,53,3.5,1086209210
1969,133,3.5,1218405340
2510,400,4.5,1111820653
2008,853,4.5,1274595194
294,1972,1.0,836680349
1851,823,4.0,1110222114
1261,1576,4.0,1205768173
594,5,5.0,834085102
1447,178,3.5,1065623072
1473,767,4.0,1298365884
511,1641,3.0,1085380032
332,66,4.0,1177486932
2016,9,3.5,1145852790
1374,178,5.0,1022286372
1150,190,4.5,1196898340
2240,84,4.0,1118262901
997,301,3.0,943631462
1329,860,4.0,981312334
655,1114,4.0,1262117131
1755,202,5.0,1359998506
2003,14,2.5,1167693984
1706,73,5.0,1165839494
332,187,5.0,1176628673
322,6,3.5,1287248437
923,550,5.0,1039359738
332,172,4.0,1181635598
213,123,0.5,1230442686
1969,992,1.5,1218408460
1402,178,5.0,945875332
1333,856,4.0,1303007695
208,109,4.0,1001011733
630,418,4.0,1203385498
751,41,0.5,1092033053
2037,2413,2.0,1139733701
96,14,4.0,1079304656
954,401,3.0,1211202856
630,2079,3.5,1217316587
2221,20,3.0,833541801
713,7,5.0,841692957
1098,1836,3.0,1325033302
1098,844,3.5,1312664433
2213,1368,4.0,1347326335
1700,43,4.0,1091968769
1678,40,3.0,857406114
1098,942,3.5,1305079457
1052,212,4.0,1155959571
1798,50,4.0,913384443
935,753,2.0,940412677
1329,1511,4.0,1140468195
722,516,4.0,1112490945
1569,9,3.0,942065675
2579,113,3.0,1177680229
2489,639,3.0,940245449
1798,1297,5.0,913384257
831,1362,0.5,1366663022
2233,45,4.5,1229519673
2262,502,3.0,835282852
2762,204,3.0,952880738
652,1079,4.0,1190146964
1970,317,4.0,1117208983
270,40,5.0,1003536195
2108,1364,3.0,1230087808
2736,559,1.0,1052198635
15,233,3.0,902073953
1314,40,5.0,858526617
1091,1142,5.0,1048460843
2891,212,5.0,974079993
2537,204,3.5,1336303003
2416,1755,4.5,1300908115
2062,2071,3.0,990728101
1779,71,5.0,860451789
1676,1069,4.0,1016238103
1600,210,4.5,1100671732
988,40,2.5,1165096519
2774,615,4.0,955885148
2423,1264,2.0,1027898413
1912,915,4.0,983992520
525,1109,5.0,1250361816
18,653,1.5,1094709751
1423,246,4.0,953617884
2625,2873,3.0,1090801564
1276,2079,3.0,1215060920
1973,724,1.0,976210681
1688,1043,3.5,1127381890
2777,391,4.5,1284214742
475,415,4.0,1007496541
1431,1202,4.0,1346185498
930,350,3.0,1004775033
1511,131,2.0,1108060945
45,1294,4.0,1188989004
1098,1170,4.5,1305067525
2111,157,3.0,862514648
2871,1045,5.0,1288740565
948,853,4.0,1004839169
2446,206,3.0,864510499
1097,692,3.0,944992498
1695,73,5.0,1224479188
867,1451,3.5,1216471554
332,1749,4.5,1194423786
100,425,3.5,1266294438
2534,137,1.5,1290624546
567,865,3.0,1296914093
745,202,2.0,1016390142
881,183,4.0,1018917974
1049,1237,4.0,1211710115
2625,873,2.5,1055654009
1371,93,3.5,1378248466
1942,317,3.5,1121996538
1090,1264,4.0,1159789666
2020,5,4.0,838126149
546,10,4.0,1382820773
607,148,4.5,1246177336
2437,445,3.0,997710946
1922,2644,2.0,1365301816
2960,1233,4.5,1279127528
2749,216,5.0,1000520823
2127,28,3.0,847431605
358,1823,4.5,1360235792
1854,118,1.0,1039804624
2626,773,4.0,999542592
1833,1754,3.5,1424728659
259,865,2.0,975099090
1338,720,3.0,941797260
1787,781,3.0,1016033874
2191,148,5.0,1331931768
638,309,3.0,1265849024
1045,1788,4.5,1298205322
393,10,5.0,981701797
1824,118,3.5,1096760948
751,4,4.0,1092031933
2666,352,5.0,1011031951
701,304,3.5,1286233514
2082,20,1.0,837146740
1079,227,0.5,1137480651
1345,272,3.0,1113619363
727,224,3.0,834189427
1286,724,1.0,946072942
952,427,4.0,846660709
745,560,3.0,976217357
247,2112,4.0,938834297
2068,853,4.5,1284795648
1820,741,5.0,1162857482
2462,24,4.5,1072060909
1404,2555,2.0,1167533758
1658,724,3.5,1319400736
235,1764,0.5,1287168141
234,1331,4.0,1410707532
611,54,2.5,1256952107
1341,1051,2.5,1053711553
2108,211,2.0,1225710122
973,506,3.0,941223785
332,1722,4.0,1186991240
2883,854,5.0,974711128
2238,97,3.0,1040937126
400,782,3.0,939547056
2749,284,4.0,948655532
1334,1615,4.0,1013441839
1103,1249,4.5,1370060486
2042,297,4.0,1120631095
191,1753,5.0,1296380481
476,164,0.5,1076368935
2805,109,0.5,1255849202
1685,280,5.0,1363834481
706,1730,3.0,1147689652
1384,360,2.0,1020293390
2014,178,5.0,979957679
1097,827,3.0,944994614
2198,503,1.0,853146192
1176,527,4.0,884626617
480,2528,4.5,1414182386
1897,161,4.0,830035366
221,1229,3.5,1166268749
2753,1066,5.0,883104665
2327,51,3.5,1091978519
2495,5,5.0,836322419
480,69,3.5,1382226663
1851,1966,3.0,1109602218
2027,132,3.0,1192999897
218,24,3.0,843852760
2192,121,4.0,1378893432
655,1240,3.5,1262347458
1981,1867,1.5,1423997326
867,1770,3.0,1345376708
983,148,4.5,1226027150
485,757,3.5,1215483508
1098,1087,3.5,1305067101
1047,508,3.0,859465055
15,620,3.0,902071864
2625,330,4.0,1006636893
1371,144,4.0,1378236926
511,2559,2.0,1085376063
1365,578,5.0,856623257
2280,118,3.5,1229063713
2960,120,5.0,1285360888
117,41,3.0,844352733
2797,773,2.5,1194487820
660,914,4.0,974697887
2384,14,4.5,1240091418
222,12,3.0,938872209
1198,10,5.0,967052206
483,72,4.5,1400108760
2679,1186,2.0,1325084703
1049,249,4.5,1110156714
1778,240,3.0,965329267
1343,43,5.0,829352433
951,161,3.0,832213604
1319,260,4.5,1092142232
1865,921,4.0,978107772
2548,636,3.0,1001374920
2785,716,3.0,952541473
875,246,3.0,879412952
245,165,3.5,1143520043
454,968,2.5,1266702105
2712,55,3.5,1226854501
1035,473,3.0,952430387
1233,782,3.5,1285548559
1766,24,1.0,1013925885
440,264,4.0,941494624
1550,659,5.0,938816391
2200,431,4.0,1080518460
2510,415,4.5,1154818336
2598,1052,3.5,1244450465
2484,57,3.0,1111651581
524,88,4.0,974833779
1682,66,5.0,958223892
1439,42,2.5,1249983332
90,3,5.0,974837378
751,54,3.5,1092029184
245,261,2.0,1111546580
2328,44,5.0,1414356890
2423,1261,3.0,1027898413
2548,550,5.0,1001375552
1941,549,4.5,1367101825
1969,416,3.5,1218954892
511,854,3.0,981016257
869,661,2.0,1043023249
2242,178,5.0,996864337
2565,385,4.5,1322994116
722,833,3.5,1112509065
823,458,4.0,892767271
2878,9,3.0,1080674545
1470,3261,3.0,1400397248
1472,5,5.0,944904508
331,19,3.0,1042399846
1316,473,3.0,834065949
2733,823,5.0,954986519
1415,612,2.0,960241653
385,48,5.0,1152260101
1115,1672,3.0,1248896853
431,93,4.0,1225176575
1419,486,4.0,930883286
2857,547,4.0,943518853
1147,0,2.5,1172237891
1757,65,4.0,859805105
2926,40,3.5,1305231462
2749,308,4.0,965007792
2031,121,4.5,1223014234
2144,338,4.0,1030895185
2933,68,3.0,1043304128
1311,306,5.0,995208532
1564,741,1.5,1118791941
1419,227,1.0,930883127
2641,191,4.0,1090514374
2792,578,4.0,945857188
2461,128,0.5,1199225360
2834,105,3.0,980739978
1225,930,3.0,1091264676
10,84,5.0,977449252
2322,216,4.0,1118115723
2579,166,4.5,1177681594
2647,2001,3.5,1304244863
2550,559,5.0,944931323
360,10,5.0,861347929
1361,820,3.0,1198868638
1000,873,3.5,1335163857
2070,530,4.0,864307375
2628,86,2.0,1228594834
508,1354,4.0,959373094
2960,1482,4.5,1282956933
2687,954,3.0,1004673668
1495,1609,3.0,1048008448
2120,272,3.5,1284984410
69,180,5.0,1288574387
2651,2341,4.5,1297723101
2823,5,5.0,830982502
1253,126,4.0,1378663699
2363,1,4.0,885119643
1150,723,4.0,1013646812
740,40,5.0,833646464
486,54,4.0,1034746419
2034,932,2.0,1172775002
1672,60,3.0,1150159130
2108,133,3.5,1229229069
2270,117,1.5,1100417312
1575,206,4.0,1255409927
332,2252,3.5,1196234402
2189,298,2.0,939227596
2954,71,3.5,1116204231
88,18,4.0,839475987
1505,2,5.0,840053554
2262,549,3.0,853322229
2122,915,4.0,1007184565
2562,968,3.5,1130502666
1091,3,5.0,1044213878
378,1119,4.0,1085689496
1605,624,4.5,1115507176
1525,35,4.0,883508733
446,467,5.0,948491148
2122,624,5.0,1007182559
718,916,3.0,993876857
390,141,5.0,1328826195
2044,312,2.0,994699119
2712,94,4.0,1226853016
480,126,4.5,1382283242
2843,307,4.0,1034358281
1699,180,3.0,1261979864
1416,51,4.0,911320982
1098,416,4.5,1305064296
1824,44,4.5,1073246771
107,537,3.0,842706726
208,54,3.0,1001012496
1476,10,4.0,945559783
2948,2393,4.0,1308344008
2048,289,4.0,1044891760
332,310,4.0,1196834323
2674,519,4.0,1295819333
641,20,4.0,842140275
511,1857,2.0,1085376467
1732,2498,3.5,1285746652
2931,289,5.0,982025431
2440,458,3.0,846591410
1151,91,4.0,974762613
454,1017,4.0,1266633665
2642,1702,2.5,1366411864
37,56,4.0,1098567138
2750,672,2.0,949600107
119,7,4.0,1313877147
1564,43,3.5,1122584664
1280,754,4.0,950832440
952,18,4.0,846607308
1290,6,4.0,843053041
2934,624,4.0,1100355937
2902,727,5.0,1049392255
1233,2118,4.5,1285548793
1588,1730,3.0,1108486421
1036,74,3.0,866197424
1175,881,4.0,974653512
69,1584,4.0,1288575860
1402,505,5.0,945875143
954,2092,5.0,1211202670
560,2088,3.0,1142448876
1544,88,4.0,946259557
2937,244,5.0,996846363
1820,413,4.0,1205774198
93,576,2.0,1112315577
2424,2699,3.5,1417659216
938,126,1.5,1126112870
1588,968,2.0,1108486921
1431,2041,4.5,1362936469
1992,2191,2.0,1350938649
1210,725,5.0,942609481
966,6,5.0,1331592704
1531,446,2.0,915361327
630,111,2.0,1203384983
2338,40,5.0,902527788
1156,54,2.0,994801256
24,1007,4.0,1130834298
401,133,4.5,1176605455
567,2052,5.0,1309687277
2051,1086,4.0,1216070427
69,1266,5.0,1288583437
2166,681,1.0,940445738
2240,1101,2.5,1118327746
735,442,3.0,838546207
2252,455,2.5,1235250906
261,15,3.0,1002384666
2081,55,1.0,1000916704
2964,258,4.5,1138009205
208,33,4.0,958083157
2367,549,4.0,1301772196
1222,1634,5.0,1230622249
2012,1077,4.5,1299926174
2188,1268,4.5,1119810103
1881,2343,3.5,1409956415
2915,610,5.0,983474920
730,204,3.5,1103041429
2898,657,4.0,1152133388
1947,1107,3.5,1175999575
2700,5,4.0,843489179
1545,255,4.0,945386282
2556,618,4.0,1027183576
1577,1936,3.0,1111640235
1625,823,3.0,954387496
2136,38,2.0,850927474
2772,279,5.0,1033267022
467,1897,4.0,1168193632
2646,1222,4.0,1232247649
1820,2003,3.5,1334262361
1668,1193,3.5,1066891327
2850,1315,2.5,1236319328
2074,160,3.0,940753598
239,555,3.5,1299762162
1160,6,4.5,1351883821
1292,121,4.0,1290844585
2935,2489,3.5,1421807520
1734,864,4.5,1365039983
2733,770,5.0,954985462
2448,148,4.0,1218504703
2959,563,4.5,1344832444
37,90,4.0,1097018142
911,202,4.0,1103466731
1359,194,3.0,1256165496
1092,1638,4.0,1193602082
331,1403,3.0,1046167649
1129,18,3.0,832173523
823,581,5.0,892765495
2543,1462,2.5,1114735447
1115,291,3.5,1249431485
2871,111,3.5,1288315641
888,1159,4.0,1420239659
327,1878,4.0,1288246338
1329,434,2.0,1022680052
239,111,2.5,1299714639
935,93,4.0,940301784
2032,182,4.0,1046660478
2053,440,4.0,913397629
69,197,3.5,1288579316
1150,1372,3.0,1217297325
681,265,1.5,1079317245
69,1499,3.5,1288666116
541,48,4.0,1046295528
1700,179,3.5,1091969394
478,932,3.5,1418743292
182,535,3.0,854253257
221,206,4.0,1133394220
1467,22,2.5,1151769522
940,834,2.0,1072311170
621,210,4.5,1309212857
24,310,4.0,1130833253
2958,694,4.0,968459883
1812,1102,4.5,1106853374
1297,260,4.0,1323153084
2238,2903,4.0,1040937897
338,55,1.5,1077878027
2140,165,4.0,963801473
993,234,4.0,1239279348
854,564,5.0,1398973087
1363,202,5.0,996020860
1433,2044,5.0,1379310767
1352,166,3.5,1361748574
226,209,3.0,974433055
2876,260,4.0,1329184003
315,205,2.0,945144936
868,37,4.0,1052021647
2884,1184,5.0,949704765
893,177,3.0,1065911749
1441,2903,3.0,901834265
1251,615,5.0,945424945
2808,28,5.0,833284157
968,1326,3.0,1181850999
1329,1405,4.0,1021196249
1881,419,4.0,1345546911
1198,308,3.0,967824043
2908,182,3.0,985400740
935,684,4.0,940833805
1520,1079,3.5,1242502479
1091,2420,3.0,1046828970
2666,735,2.0,983390118
331,2219,4.0,1046377045
2402,1178,3.5,1199234491
1946,166,5.0,1050892312
640,203,2.0,1043010111
145,1085,4.5,1175610134
2438,623,3.5,1213799027
1351,48,3.5,1313279105
345,121,5.0,1148590783
1581,823,3.0,1000296359
2306,249,4.0,1425010169
701,9,3.0,1286235510
1635,389,3.5,1121035771
2340,72,5.0,1104523464
100,147,4.0,1214795566
238,351,4.0,1330690465
2235,53,2.0,946346598
1198,323,2.0,967758614
217,43,4.0,1277671137
1179,6,3.0,849122165
2835,44,4.0,1003865719
1329,235,4.0,1039880724
179,871,1.0,1299284365
886,696,3.0,942773117
435,111,3.0,1319704034
2004,527,4.0,1272945164
2806,535,4.0,864997795
2236,11,3.0,832423426
2934,42,3.5,1100355714
961,232,3.0,840949724
2301,115,4.0,1114194758
1359,1555,4.0,1254075026
586,442,5.0,834672420
1895,80,2.5,1129400871
696,14,3.0,1054895875
1091,1624,5.0,1078634135
2032,1036,4.0,1045493978
1581,49,4.0,1000240513
2850,117,2.5,1236232442
1091,1835,3.0,1045110222
2658,3365,3.5,1323128335
1118,252,2.5,1261604841
1906,307,4.0,1194578028
87,71,4.0,1341986678
1461,48,4.5,1059505468
1439,106,2.5,1249984492
1700,180,5.0,1074997132
2910,88,3.5,1111722639
2963,661,4.5,1343903662
1563,245,4.5,1052953934
1969,1071,3.5,1218402361
2507,15,4.5,1405116251
1940,287,2.0,1049246022
2840,1294,5.0,1265860861
508,36,2.0,959428506
882,1331,4.0,1302972390
1695,268,5.0,1224485634
1988,297,2.5,1228475511
2609,502,5.0,834747151
1494,37,5.0,858811560
